ID,name,SMILES,mz_ratio,exp_ccs,Formula,Adduct
LIPMETLIN00491,16:0-18:1 Phosphatidylethanol-IsoPure,[H][C@@](COP(O)(OCC)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,701.512652,266.2333333,C39H75O8P,[M-H]-
LIPMETLIN00492,18:1-16:0 Phosphatidylethanol-IsoPure,[H][C@@](COP(O)(OCC)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,701.512652,266.3333333,C39H75O8P,[M-H]-
LIPMETLIN00494,15:0-18:1 PE,[O-]P(OCC[NH3+])(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCC)=O)=O,702.5079014,266.4333333,C38H74NO8P,[M-H]-
LIPMETLIN00495,16:0-17:0 cyclo PE,[O-]P(OCC[NH3+])(OC[C@]([H])(OC(CCCCCCCC1C(C1)CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)=O,702.5079014,266.5,C38H74NO8P,[M-H]-
LIPMETLIN00496,C16-18:1 PE,[H][C@](OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCCN)(O)=O)COCCCCCCCCCCCCCCCC,702.5442848,267.0666667,C39H78NO7P,[M-H]-
LIPMETLIN00497,16:0 Phosphatidylbutanol,[H][C@@](COP(O)(OCCCC)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,703.5283012,267.7,C39H77O8P,[M-H]-
LIPMETLIN00498,18:0 PA,[C@H](COC(=O)CCCCCCCCCCCCCCCCC)(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,703.5283012,270.0333333,C39H77O8P,[M-H]-
LIPMETLIN00503,16:0 Monomethyl PE,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCNC)(O)=O)OC(CCCCCCCCCCCCCCC)=O,704.5235506,267.6666667,C38H76NO8P,[M-H]-
LIPMETLIN00506,14:0-14:0(COOH) PC,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCCCCCCCC(O)=O)=O)COC(CCCCCCCCCCCCC)=O)=O,706.466433,270.5333333,C36H70NO10P,[M-H]-
LIPMETLIN00508,16:0 Ptd Thioethanol,[H][C@@](COP(O)(OCCS)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,707.4690748,267.2,C37H73O8PS,[M-H]-
LIPMETLIN00510,16:0(alkyne)-18:1 PE,[O-]P(OCC[NH3+])(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCC#C)=O)=O,712.4922522,267.2666667,C39H72NO8P,[M-H]-
LIPMETLIN00512,18:1 Phosphatidylmethanol,[H][C@@](COP(O)(OC)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,713.512652,267.9333333,C40H75O8P,[M-H]-
LIPMETLIN00514,16:0-18:1 PE,[C@H](COP(=O)(OCCN)O)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,716.5235506,269.62,C39H76NO8P,[M-H]-
LIPMETLIN00515,16:0 Dimethyl PE,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN(C)C)(O)=O)OC(CCCCCCCCCCCCCCC)=O,718.5391998,270.7,C39H78NO8P,[M-H]-
LIPMETLIN00518,17:0 PE,O=C(CCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCCCCCCCCCCC)=O,718.5391998,269.7666667,C39H78NO8P,[M-H]-
LIPMETLIN00519,16:0-22:6 PA,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,719.4657044,267.8666667,C41H69O8P,[M-H]-
LIPMETLIN00520,16:0 DG Galloyl,[H][C@@](COC(C1=CC(O)=C(O)C(O)=C1)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,719.5103302,277.7666667,C42H72O9,[M-H]-
LIPMETLIN00521,18:1 DGS,[H][C@@](COC(CCC(O)=O)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,719.5467136,273.0333333,C43H76O8,[M-H]-
LIPMETLIN00523,C12 Mono-Sulfo Galactosyl(á) Ceramide  (d18:1/12:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](OS(O)(=O)=O)[C@H]([C@H]1CO)O,722.4518324,269.9333333,C36H69NO11S,[M-H]-
LIPMETLIN00524,18:0-20:4 PA,CCCCC/C=CC/C=CC/C=CC/C=CCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,723.4970028,270.3,C41H73O8P,[M-H]-
LIPMETLIN00531,18:1 Phosphatidylethanol,[H][C@@](COP(O)(OCC)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,727.5283012,270.5333333,C41H77O8P,[M-H]-
LIPMETLIN00533,C18(Plasm)-18:1 PE,[O-]P(OCC[NH3+])(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC)=O,728.559934,275.46,C41H80NO7P,[M-H]-
LIPMETLIN00542,15:0-18:1 PG,[C@H](COC(=O)CCCCCCCCCCCCCC)(OC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(OC[C@H](CO)O)O,733.502482,273.6666667,C39H75O10P,[M-H]-
LIPMETLIN00543,18:3 PE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,734.476603,267.82,C41H70NO8P,[M-H]-
LIPMETLIN00544,16:0 PS,[H][C@@](COP(O)(OC[C@](C([O-])=O)([H])[NH3+])=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,734.4977314,275.5333333,C38H74NO10P,[M-H]-
LIPMETLIN00545,16:0-20:4 PE,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,738.5079014,272.12,C41H74NO8P,[M-H]-
LIPMETLIN00546,18:2 PE,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,738.5079014,270.44,C41H74NO8P,[M-H]-
LIPMETLIN00547,18:1 Phosphatidylpropanol,[H][C@@](COP(O)(OCCC)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,741.5439504,273.5666667,C42H79O8P,[M-H]-
LIPMETLIN00548,18:0-18:2 PE,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,742.5391998,274.6333333,C41H78NO8P,[M-H]-
LIPMETLIN00549,18:1 (delta9-Trans) PE,O=C(CCCCCCC/C=C/CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C/CCCCCCCC)=O,742.5391998,276.58,C41H78NO8P,[M-H]-
LIPMETLIN00550,PE(18:1(9Z)/18:1(9Z)),O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,742.5391998,273.9333333,C41H78NO8P,[M-H]-
LIPMETLIN00551,PE(18:1(9Z)/18:1(9Z)),O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,742.5391998,273.9333333,C41H78NO8P,[M-H]-
LIPMETLIN00552,C18(2R-OH) Galactosyl(beta) Ceramide,[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC([C@H](O)CCCCCCCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,742.5838256,293.3333333,C42H81NO9,[M-H]-
LIPMETLIN00553,C18(2S-OH) Galactosyl(b) Ceramide,[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC([C@@H](O)CCCCCCCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O,742.5838256,293.3666667,C42H81NO9,[M-H]-
LIPMETLIN00554,20:4 PA,O=C(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,743.4657044,270.4333333,C43H69O8P,[M-H]-
LIPMETLIN00555,18:1 Ptd Ethylene Glycol,[H][C@@](COP(O)(OCCO)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,743.5232162,274.8,C41H77O9P,[M-H]-
LIPMETLIN00558,18:0-18:1 PE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O,744.554849,276.0666667,C41H80NO8P,[M-H]-
LIPMETLIN00560,16:0-18:2 PG,O=P(O)(OC[C@@]([H])(O)CO)OC[C@@](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])COC(CCCCCCCCCCCCCCC)=O,745.502482,274.7333333,C40H75O10P,[M-H]-
LIPMETLIN00561,15:0-18:1 PS,O=C(CCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,746.4977314,276.8666667,C39H74NO10P,[M-H]-
LIPMETLIN00562,18:0 PE,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCCCCCCCCCCCC)=O,746.5704982,277.6,C41H82NO8P,[M-H]-
LIPMETLIN00563,18:0-22:6 PA,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(O)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,747.4970028,273.9,C43H73O8P,[M-H]-
LIPMETLIN00564,16:0-18:1 PG,[H][C@@](CO)(O)COP(OCC([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(O)=O,747.5181312,276.6,C40H77O10P,[M-H]-
LIPMETLIN00565,C8 Lactosyl(b) Ceramide (d18:1/8:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@H]([C@H]2CO)O,748.4852396,282.2,C38H71NO13,[M-H]-
LIPMETLIN00567,17:0 PG,[H][C@@](CO)(O)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCC)=O)(O)=O,749.5337804,278.5333333,C40H79O10P,[M-H]-
LIPMETLIN00568,C18(Plasm)-20:4 PE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(OC[C@@H](O/C=C\CCCCCCCCCCCCCCCC)COP(O)(OCCN)=O)=O,750.5442848,277.78,C43H78NO7P,[M-H]-
LIPMETLIN00571,18:1 Phosphatidylbutanol,[H][C@@](COP(O)(OCCCC)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,755.5595996,276.8666667,C43H81O8P,[M-H]-
LIPMETLIN00576,18:1 Monomethyl PE,C([C@H](COP(=O)([O-])OCC[NH2+]C)OC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,756.554849,276.6666667,C42H80NO8P,[M-H]-
LIPMETLIN00580,16:0-18:2 PS,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,758.4977314,278.2333333,C40H74NO10P,[M-H]-
LIPMETLIN00585,16:0-18:1 PS (POPS),O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,760.5133806,279.7,C40H76NO10P,[M-H]-
LIPMETLIN00590,C6(6-azido) LacCer,C([C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)NC(=O)CCCCCN=[N+]=[N-])O[C@@H]1O[C@@H]([C@H](C(C1O)O)O[C@@H]1O[C@@H]([C@@H](C(C1O)O)O)CO)CO,761.4553386,282.3333333,C36H66N4O13,[M-H]-
LIPMETLIN00591,17:0 PS,O=C(CCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCCCCCCCCCCCCC)=O,762.5290298,281.6333333,C40H78NO10P,[M-H]-
LIPMETLIN00592,18:3 PG,[H][C@@](COP(O)(OCC(O)CO)=O)(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,765.4711836,275,C42H71O10P,[M-H]-
LIPMETLIN00593,18:0-20:4 PE,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,766.5391998,278.4666667,C43H78NO8P,[M-H]-
LIPMETLIN00594,16:0-20:4 PG,O=C(CCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP(OC[C@](O)([H])CO)(O)=O,769.502482,278.7,C42H75O10P,[M-H]-
LIPMETLIN00595,18:2 PG,[H][C@@](COP(O)(OCC(O)CO)=O)(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O,769.502482,278.7333333,C42H75O10P,[M-H]-
LIPMETLIN00596,18:1 Dimethyl PE,[H][C@@](COP([O-])(OCC[N+](C)(C)[H])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,770.5704982,279.4,C43H82NO8P,[M-H]-
LIPMETLIN00598,24:0 CPE (d18:1/24:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[NH3+])=O,771.6385144,287.6,C44H89N2O6P,[M-H]-
LIPMETLIN00601,18:1 (delta9-Cis) PG,[H][C@@](COP(O)(OCC(O)CO)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,773.5337804,280.8333333,C42H79O10P,[M-H]-
LIPMETLIN00602,"18:1 BMP (R,R)",[H][C@@](COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(O)=O)(O)COC(CCCCCCC/C=C\CCCCCCCC)=O,773.5337804,283.7333333,C42H79O10P,[M-H]-
LIPMETLIN00603,"18:1 BMP (S,R)",[H][C@@](COP(OC[C@@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(O)=O)(O)COC(CCCCCCC/C=C\CCCCCCCC)=O,773.5337804,283.6666667,C42H79O10P,[M-H]-
LIPMETLIN00604,"18:1 BMP (S,S)",[H][C@](COP(OC[C@@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(O)=O)(O)COC(CCCCCCC/C=C\CCCCCCCC)=O,773.5337804,283.6333333,C42H79O10P,[M-H]-
LIPMETLIN00605,PG(18:1(9E)/18:1(9E)),[H][C@@](COP(O)(OCC(O)CO)=O)(OC(CCCCCCC/C=C/CCCCCCCC)=O)COC(CCCCCCC/C=C/CCCCCCCC)=O,773.5337804,281.8666667,C42H79O10P,[M-H]-
LIPMETLIN00606,C18(Plasm)-22:6 PE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC,774.5442848,281.4,C45H78NO7P,[M-H]-
LIPMETLIN00607,4ME 16:0 Diether PE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OCCC(C)CCCC(C)CCCC(C)CCCC(C)C)COCCC(C)CCCC(C)CCCC(C)CCCC(C)C,774.6745634,287.0666667,C45H94NO6P,[M-H]-
LIPMETLIN00608,18:0-18:1 PG,[H][C@@](COP(O)(OCC(CO)O)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O,775.5494296,282.9666667,C42H81O10P,[M-H]-
LIPMETLIN00610,18:0 PG,O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)COP(OC[C@](O)([H])CO)(O)=O,777.5650788,284.4666667,C42H83O10P,[M-H]-
LIPMETLIN00614,16:0-20:4 PS,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,782.4977314,281.9666667,C42H74NO10P,[M-H]-
LIPMETLIN00615,18:2 PS,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,782.4977314,280.9,C42H74NO10P,[M-H]-
LIPMETLIN00617,Lyso iGB3 (synthetic),[C@@H]1(C([C@@H]([C@@H](OC1CO)OC[C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)N)O)O)O[C@H]1[C@H](C([C@H](C(O1)CO)O)O[C@@H]1[C@H](C([C@H](C(O1)CO)O)O)O)O,784.4336012,281.9333333,C36H67NO17,[M-H]-
LIPMETLIN00618,16:0 hexynoyl PE,[H][C@@](COP(O)(OCCN([H])C(CCCC#C)=O)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,784.549764,288.5,C43H80NO9P,[M-H]-
LIPMETLIN00628,20:4 PE,C([C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,786.5079014,278.3333333,C45H74NO8P,[M-H]-
LIPMETLIN00629,18:0-18:2 PS,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,786.5290298,284.3333333,C42H78NO10P,[M-H]-
LIPMETLIN00630,18:1 PS (DOPS),[H][C@@](COP(O)(OC[C@](C([O-])=O)([H])[NH3+])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,786.5290298,283.8666667,C42H78NO10P,[M-H]-
LIPMETLIN00634,18:0-18:1 PS,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=CCCCCCCCC,788.544679,286,C42H80NO10P,[M-H]-
LIPMETLIN00636,18:0-22:6 PE,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,790.5391998,282.2,C45H78NO8P,[M-H]-
LIPMETLIN00637,18:0 PS,[H][C@@](COP(O)(OC[C@](C([O-])=O)([H])[NH3+])=O)(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O,790.5603282,287.6666667,C42H82NO10P,[M-H]-
LIPMETLIN00638,22:6 PA,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC[C@]([H])(COP(O)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,791.4657044,276.9666667,C47H69O8P,[M-H]-
LIPMETLIN00639,C17 Mono-Sulfo Galactosyl(á) Ceramide  (d18:1/17:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](OS(O)(=O)=O)[C@H]([C@H]1CO)O,792.5300784,285.8666667,C41H79NO11S,[M-H]-
LIPMETLIN00641,16:0-22:6 PG,O=P(O)(OC[C@@]([H])(O)CO)OC[C@@](OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)([H])COC(CCCCCCCCCCCCCCC)=O,793.502482,283.0333333,C44H75O10P,[M-H]-
LIPMETLIN00642,18:0-20:4 PG,O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP(OC[C@](O)([H])CO)(O)=O,797.5337804,284.9333333,C44H79O10P,[M-H]-
LIPMETLIN00645,C12 Di-Sulfo Galactosyl(á) Ceramide (d18:1/12:0),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](OS(O)(=O)=O)[C@H]([C@H]1COS(O)(=O)=O)O,802.4086494,281.1666667,C36H69NO14S2,[M-H]-
LIPMETLIN00647,4ME 16:0 PE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CC(C)CCCC(C)CCCC(C)CCCC(C)C)=O)COC(CC(C)CCCC(C)CCCC(C)CCCC(C)C)=O,802.633095,288.1666667,C45H90NO8P,[M-H]-
LIPMETLIN00649,16:0 Glutaryl PE,[H][C@@](COP(O)(OCCN([H])C(CCCC(O)=O)=O)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,804.539594,291.3,C42H80NO11P,[M-H]-
LIPMETLIN00651,B-Py-C10-HPE,[O-]P(OCC[NH3+])(OC[C@]([H])(OC(CCCCCCCCCC1=CC=C(C=C2)C3=C1C=CC4=C3C2=CC=C4)=O)COC(CCCCCCCCCCCCCCC)=O)=O,806.476603,285.2333333,C47H70NO8P,[M-H]-
LIPMETLIN00652,16:0-22:6 PS,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,806.4977314,285.5,C44H74NO10P,[M-H]-
LIPMETLIN00657,18:0-20:4 PS,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,810.5290298,287.8,C44H78NO10P,[M-H]-
LIPMETLIN00673,20:4 PG,[H][C@@](CO)(O)COP(OC[C@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(O)=O,817.502482,285.5,C46H75O10P,[M-H]-
LIPMETLIN00675,15:0-18:1 PI,O=C(CCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,821.5185254,288,C42H79O13P,[M-H]-
LIPMETLIN00676,18:0-22:6 PG,O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COP(OC[C@](O)([H])CO)(O)=O,821.5337804,289.1666667,C46H79O10P,[M-H]-
LIPMETLIN00677,18:0(2R-OH) Sulfo GalCer,[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC([C@H](O)CCCCCCCCCCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](OS(O)(=O)=O)[C@H]([C@H]1CO)O,822.5406426,290.5,C42H81NO12S,[M-H]-
LIPMETLIN00678,18:0(2S-OH) Sulfo GalCer,C([C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)NC(=O)[C@H](CCCCCCCCCCCCCCCC)O)O[C@@H]1O[C@@H]([C@@H](C(C1O)OS(=O)(=O)O)O)CO,822.5406426,290.1333333,C42H81NO12S,[M-H]-
LIPMETLIN00679,16:0 azidocaproyl PE,C([C@H](COP(=O)(O)OCCNC(=O)CCCCCN=[N+]=[N-])OC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,829.5824598,296.6333333,C43H83N4O9P,[M-H]-
LIPMETLIN00680,20:4 PS,O=C(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,830.4977314,288.5333333,C46H74NO10P,[M-H]-
LIPMETLIN00682,4ME 16:0 PG,C([C@H](COP(=O)(O)OCC(CO)O)OC(=O)CC(CCCC(CCCC(CCCC(C)C)C)C)C)OC(=O)CC(CCCC(CCCC(CCCC(C)C)C)C)C,833.6276756,295.0333333,C46H91O10P,[M-H]-
LIPMETLIN00683,22:6 PE,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,834.5079014,285.2666667,C49H74NO8P,[M-H]-
LIPMETLIN00684,18:0-22:6 PS,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,834.5290298,291.6666667,C46H78NO10P,[M-H]-
LIPMETLIN00688,18:1 Succinyl PE,C([C@H](COP(=O)(O)OCCNC(=O)CCC(=O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,842.5552432,296.3666667,C45H82NO11P,[M-H]-
LIPMETLIN00692,4ME 16:0 PS,[H][C@@](COP(O)(OC[C@](C([O-])=O)([H])[NH3+])=O)(OC(CC(C)CCCC(C)CCCC(C)CCCC(C)C)=O)COC(CC(C)CCCC(C)CCCC(C)CCCC(C)C)=O,846.622925,297.5666667,C46H90NO10P,[M-H]-
LIPMETLIN00693,16:0 Lysyl PG,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(COC(=O)C(CCCCN)N)O)OC(=O)CCCCCCCCCCCCCCC,849.5974402,297.93,C44H87N2O11P,[M-H]-
LIPMETLIN00695,18:1 Glutaryl PE,[H][C@@](COP(O)(OCCN([H])C(CCCC(O)=O)=O)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,856.5708924,299.2333333,C46H84NO11P,[M-H]-
